user_id,age,occupation,gender
64766,25,scientist,M
32177,26,scientist,M
84412,34,executive/managerial,M
221352,27,self-employed,M
79954,32,homemaker,M
123518,32,scientist,M
228031,52,academic/educator,F
279849,29,scientist,M
207357,30,other or not specified,F
213251,30,scientist,F
236269,25,scientist,M
272652,25,homemaker,M
185569,29,sales/marketing,M
267676,33,sales/marketing,M
206641,19,sales/marketing,M
63257,29,self-employed,M
168041,29,college/grad student,M
261753,13,K-12 student,M
198353,31,scientist,M
150891,27,college/grad student,M
164501,27,self-employed,F
25010,33,artist,F
7194,31,other or not specified,M
239063,50,self-employed,M
262503,34,college/grad student,M
271737,19,sales/marketing,M
264779,26,college/grad student,M
107169,31,college/grad student,M
191870,30,other or not specified,M
75098,34,other or not specified,M
65573,18,K-12 student,M
68030,27,executive/managerial,M
257131,47,other or not specified,M
218293,39,academic/educator,F
32419,29,self-employed,M
14103,26,artist,M
223757,30,executive/managerial,F
157505,32,executive/managerial,M
14272,28,K-12 student,M
79892,18,sales/marketing,M
205420,24,self-employed,F
2474,33,sales/marketing,M
53376,25,college/grad student,M
54324,34,college/grad student,M
71969,53,self-employed,F
254068,26,academic/educator,M
243742,27,sales/marketing,M
259627,31,college/grad student,M
115390,35,academic/educator,M
67952,27,executive/managerial,M
219130,20,artist,M
19277,27,college/grad student,M
91473,32,self-employed,M
180548,32,self-employed,M
108951,32,sales/marketing,M
277424,32,sales/marketing,M
204145,25,sales/marketing,M
100520,28,academic/educator,F
29387,34,college/grad student,M
198449,31,customer service,M
15918,26,sales/marketing,M
50774,29,clerical/admin,M
288006,30,executive/managerial,M
264722,25,clerical/admin,M
274508,25,college/grad student,M
95259,31,college/grad student,M
16947,33,academic/educator,M
12280,28,college/grad student,M
107680,29,executive/managerial,M
212268,30,college/grad student,M
201716,31,college/grad student,M
89832,25,programmer,M
85031,35,sales/marketing,M
121773,33,college/grad student,F
266954,26,college/grad student,F
109566,27,college/grad student,M
170189,39,sales/marketing,M
57277,29,college/grad student,F
158467,32,sales/marketing,M
13671,28,self-employed,M
171189,30,other or not specified,M
238485,27,homemaker,M
256794,27,college/grad student,F
31112,44,executive/managerial,M
272033,33,self-employed,F
86037,33,college/grad student,M
121564,33,self-employed,M
244943,27,college/grad student,M
72910,32,sales/marketing,M
35844,18,K-12 student,M
165665,20,scientist,M
114591,30,sales/marketing,M
282764,30,executive/managerial,M
151622,42,technician/engineer,M
181158,30,executive/managerial,F
176638,26,college/grad student,M
158081,28,college/grad student,M
90932,78,executive/managerial,M
493,31,other or not specified,F
200106,33,other or not specified,F
102225,33,college/grad student,M
24379,29,sales/marketing,F
163105,33,college/grad student,M
168952,32,college/grad student,M
59152,26,college/grad student,M
56897,34,college/grad student,M
19481,25,executive/managerial,M
138341,26,college/grad student,F
45817,28,executive/managerial,M
155151,34,executive/managerial,M
29442,29,executive/managerial,M
212828,23,college/grad student,M
116083,33,scientist,M
8387,26,college/grad student,F
259879,33,homemaker,F
174266,43,academic/educator,M
174251,28,scientist,M
214738,32,sales/marketing,M
59728,25,academic/educator,F
206708,30,other or not specified,M
10414,28,retired,F
225460,39,executive/managerial,M
161465,26,executive/managerial,M
48942,23,college/grad student,M
219647,34,executive/managerial,M
271270,32,retired,M
188445,32,college/grad student,M
220656,14,scientist,M
215248,32,homemaker,M
206274,30,sales/marketing,M
39833,33,college/grad student,M
94352,30,college/grad student,F
230384,28,homemaker,F
194119,35,scientist,M
9103,25,executive/managerial,M
224013,33,executive/managerial,M
146127,27,college/grad student,M
255537,27,executive/managerial,M
74180,31,college/grad student,M
23268,30,other or not specified,F
300993,25,other or not specified,M
170761,27,college/grad student,M
219279,30,self-employed,M
280503,26,other or not specified,F
135882,26,scientist,M
126382,31,self-employed,M
295370,26,executive/managerial,M
253067,30,academic/educator,M
238344,26,other or not specified,M
123499,32,executive/managerial,F
124269,34,clerical/admin,M
227978,28,executive/managerial,M
275194,34,college/grad student,M
197668,25,self-employed,M
99712,28,scientist,M
87468,27,sales/marketing,M
130230,28,college/grad student,M
115820,29,college/grad student,M
121968,29,sales/marketing,M
230073,33,sales/marketing,F
205723,34,sales/marketing,M
61355,30,college/grad student,M
105539,50,self-employed,M
234072,28,technician/engineer,M
126604,33,scientist,M
294656,27,tradesman/craftsman,M
157337,33,college/grad student,M
103953,30,executive/managerial,M
277050,28,college/grad student,M
187012,30,college/grad student,M
65411,32,college/grad student,M
196921,28,executive/managerial,M
247958,41,clerical/admin,F
146332,30,executive/managerial,M
240180,41,customer service,F
138573,27,self-employed,M
230901,30,executive/managerial,M
172812,33,lawyer,M
272032,30,self-employed,M
150156,19,self-employed,M
152050,33,academic/educator,F
114178,33,executive/managerial,M
81578,29,executive/managerial,M
203179,25,executive/managerial,M
204813,26,scientist,M
55130,31,college/grad student,M
69739,26,academic/educator,M
98766,29,sales/marketing,M
109037,28,college/grad student,M
218425,30,sales/marketing,M
123254,32,artist,M
21129,20,sales/marketing,M
235556,32,executive/managerial,M
92032,29,self-employed,F
146298,38,executive/managerial,M
180226,31,sales/marketing,F
273905,32,executive/managerial,M
5565,28,clerical/admin,M
176210,54,scientist,M
78206,34,college/grad student,M
125698,28,college/grad student,M
116768,31,sales/marketing,M
5841,27,college/grad student,M
255874,88,scientist,F
116640,26,self-employed,M
295221,29,scientist,M
108851,23,sales/marketing,M
1516,39,sales/marketing,M
210093,81,retired,M
93071,27,executive/managerial,M
117952,29,scientist,M
52186,30,college/grad student,M
9180,32,sales/marketing,M
243991,32,executive/managerial,M
238032,28,scientist,M
284599,31,college/grad student,F
260560,28,executive/managerial,M
50432,32,college/grad student,M
167799,30,executive/managerial,M
212632,21,scientist,F
24230,32,scientist,M
275548,32,college/grad student,M
223348,26,scientist,M
117823,29,college/grad student,M
10318,33,tradesman/craftsman,M
294472,34,sales/marketing,M
154921,27,executive/managerial,M
150867,31,college/grad student,M
215469,31,sales/marketing,M
72363,33,college/grad student,M
94029,18,sales/marketing,M
100915,26,self-employed,F
108495,41,executive/managerial,M
6350,32,executive/managerial,M
207140,31,college/grad student,M
159979,26,sales/marketing,M
194482,33,executive/managerial,M
247116,25,technician/engineer,M
106281,31,executive/managerial,M
72216,33,sales/marketing,M
53302,34,scientist,M
181540,34,other or not specified,F
13582,33,college/grad student,F
276392,26,college/grad student,M
97951,32,college/grad student,M
103900,28,executive/managerial,M
32207,56,other or not specified,F
280604,28,other or not specified,M
30356,34,executive/managerial,M
116715,28,college/grad student,M
184287,28,college/grad student,M
26933,25,executive/managerial,M
3289,41,artist,M
226761,34,sales/marketing,M
213844,18,homemaker,M
169929,32,college/grad student,F
282951,27,executive/managerial,M
238085,32,scientist,F
135000,30,technician/engineer,M
179172,21,executive/managerial,M
169143,26,unemployed,M
54711,23,K-12 student,M
70829,25,scientist,M
155609,27,other or not specified,M
252539,33,sales/marketing,F
133905,32,self-employed,M
53311,26,scientist,M
171323,28,academic/educator,F
101214,25,scientist,M
14437,26,sales/marketing,F
12018,26,college/grad student,M
31318,28,sales/marketing,M
188709,34,other or not specified,F
103430,32,executive/managerial,M
295415,30,executive/managerial,M
136674,32,self-employed,M
236426,30,executive/managerial,M
67954,35,self-employed,M
113995,26,sales/marketing,M
239291,32,self-employed,M
124817,43,executive/managerial,M
119127,33,executive/managerial,M
83801,28,college/grad student,F
276962,30,homemaker,M
264142,27,sales/marketing,M
268346,26,clerical/admin,M
206692,31,homemaker,F
284459,39,executive/managerial,M
148546,29,college/grad student,M
42342,33,college/grad student,M
100995,64,retired,F
251155,31,executive/managerial,M
101338,30,scientist,M
284452,33,sales/marketing,M
262968,34,executive/managerial,M
213791,38,executive/managerial,M
217173,33,academic/educator,F
274000,30,sales/marketing,M
41996,29,sales/marketing,M
93611,36,executive/managerial,F
227706,51,executive/managerial,M
19868,13,K-12 student,M
144132,28,scientist,M
223775,27,college/grad student,M
236224,26,academic/educator,F
116981,29,executive/managerial,M
80980,41,executive/managerial,M
131855,22,self-employed,M
53357,25,executive/managerial,M
66773,32,sales/marketing,M
254075,28,executive/managerial,M
60018,32,clerical/admin,M
218441,31,sales/marketing,M
68776,29,college/grad student,M
33251,22,executive/managerial,M
180139,25,college/grad student,M
220495,27,college/grad student,M
225124,30,executive/managerial,F
173102,33,executive/managerial,M
11948,18,sales/marketing,M
79529,28,homemaker,F
151628,27,college/grad student,M
274702,34,tradesman/craftsman,M
84698,29,sales/marketing,M
173234,26,scientist,M
26828,27,self-employed,M
49017,28,college/grad student,M
220928,33,college/grad student,M
201628,26,executive/managerial,F
220644,27,college/grad student,M
217353,33,clerical/admin,M
157938,26,academic/educator,F
121762,22,college/grad student,F
98516,31,executive/managerial,M
26495,31,academic/educator,F
12753,30,unemployed,M
148511,29,other or not specified,F
128163,27,executive/managerial,M
162581,32,college/grad student,M
186354,28,sales/marketing,M
106763,27,executive/managerial,M
7241,34,executive/managerial,M
53011,26,executive/managerial,M
272201,32,executive/managerial,M
241610,21,K-12 student,M
232329,25,sales/marketing,F
38441,21,K-12 student,M
113122,30,executive/managerial,M
114543,35,academic/educator,F
70707,26,programmer,M
84493,28,college/grad student,M
136897,28,sales/marketing,M
276226,26,lawyer,M
12271,26,artist,F
106176,30,scientist,M
274921,28,sales/marketing,F
276058,34,scientist,M
274001,32,sales/marketing,M
28245,31,college/grad student,M
131101,27,other or not specified,F
66260,24,technician/engineer,M
211483,27,sales/marketing,M
233695,43,executive/managerial,M
272795,27,college/grad student,M
256983,27,self-employed,M
56680,27,college/grad student,F
148029,21,K-12 student,F
180676,32,sales/marketing,M
301453,27,scientist,M
296280,30,executive/managerial,M
37859,21,sales/marketing,M
167427,28,other or not specified,M
199860,25,sales/marketing,M
142020,34,self-employed,F
97529,28,retired,M
136167,25,college/grad student,F
79642,41,programmer,M
258697,32,scientist,M
250711,51,academic/educator,M
258832,34,academic/educator,F
225971,31,college/grad student,M
220144,29,executive/managerial,M
26022,29,self-employed,M
239433,28,self-employed,F
149014,25,sales/marketing,F
86883,29,scientist,M
145174,28,executive/managerial,M
3336,37,academic/educator,F
45834,29,self-employed,M
128246,29,customer service,M
129228,34,executive/managerial,M
14,18,self-employed,F
248016,31,executive/managerial,M
20585,80,other or not specified,M
283140,33,sales/marketing,M
54845,9,K-12 student,M
204950,26,self-employed,M
204722,8,K-12 student,M
178155,27,other or not specified,M
79293,28,self-employed,M
29762,29,other or not specified,M
71335,18,homemaker,F
27295,25,executive/managerial,M
148738,26,sales/marketing,M
36185,41,executive/managerial,M
159426,31,technician/engineer,M
6649,30,college/grad student,M
263061,23,sales/marketing,F
40611,28,executive/managerial,M
134320,24,sales/marketing,M
7229,33,executive/managerial,M
232445,27,self-employed,M
258711,32,college/grad student,M
204100,33,college/grad student,M
44931,30,executive/managerial,M
225828,22,scientist,M
48023,33,executive/managerial,M
227877,25,sales/marketing,M
35342,29,executive/managerial,M
243494,32,college/grad student,M
98271,20,sales/marketing,M
38951,30,college/grad student,M
58204,28,self-employed,M
105347,32,academic/educator,F
278069,29,other or not specified,F
78612,27,executive/managerial,M
281214,26,executive/managerial,M
192702,34,college/grad student,M
53768,34,self-employed,M
181978,31,executive/managerial,M
227787,29,self-employed,M
251601,29,other or not specified,M
87818,30,self-employed,F
54572,29,college/grad student,M
85376,33,clerical/admin,M
49184,27,college/grad student,M
135577,33,technician/engineer,M
15063,27,executive/managerial,M
276123,30,scientist,M
14525,21,K-12 student,M
105810,29,other or not specified,M
104417,28,executive/managerial,M
143441,40,self-employed,F
248873,30,other or not specified,M
145799,31,college/grad student,F
175175,34,college/grad student,M
277520,21,K-12 student,M
183905,27,college/grad student,M
207717,27,self-employed,M
71795,34,executive/managerial,M
219572,32,executive/managerial,M
257368,22,sales/marketing,M
91469,21,scientist,M
221559,30,self-employed,M
49312,27,college/grad student,M
126751,19,college/grad student,M
262378,29,college/grad student,M
178294,26,college/grad student,M
162858,30,college/grad student,M
158484,27,executive/managerial,M
232546,29,sales/marketing,M
217974,29,executive/managerial,M
